grid_id,type
grid.445722.2,Education
grid.445723.3,Education
grid.445725.5,Education
grid.445726.6,Education
grid.445727.7,Education
grid.445729.9,Education
grid.445730.1,Education
grid.445731.0,Education
grid.445732.3,Education
grid.445733.2,Education
grid.445735.4,Education
grid.445737.6,Education
grid.445738.9,Education
grid.445739.8,Education
grid.445740.6,Education
grid.445741.7,Education
grid.445742.4,Education
grid.445743.5,Education
grid.445744.2,Education
grid.445745.3,Education
grid.445748.e,Education
grid.445749.f,Education
grid.445751.6,Education
grid.445752.5,Education
grid.445753.4,Education
grid.445755.2,Education
grid.445757.0,Education
grid.445758.f,Education
grid.445760.4,Education
grid.445762.6,Education
grid.445764.0,Education
grid.445765.1,Education
grid.445766.2,Education
grid.445767.3,Education
grid.445770.5,Education
grid.445771.4,Education
grid.445772.7,Education
grid.445774.1,Education
grid.445775.0,Education
grid.445776.3,Education
grid.445777.2,Education
grid.445779.c,Education
grid.445780.a,Education
grid.445781.b,Education
grid.445782.8,Education
grid.445783.9,Education
grid.445784.e,Education
grid.445785.f,Education
grid.445787.d,Education
grid.445789.3,Education
grid.445791.a,Education
grid.445792.9,Education
grid.445793.8,Education
grid.445795.e,Education
grid.445796.d,Facility
grid.445797.c,Education
grid.445799.2,Healthcare
grid.445803.e,Education
grid.445804.9,Education
grid.445806.b,Education
grid.445807.a,Education
grid.445808.5,Other
grid.445809.4,Education
grid.445812.e,Education
grid.445813.f,Education
grid.445815.9,Education
grid.445816.a,Education
grid.445819.5,Education
grid.445820.f,Education
grid.445823.c,Education
grid.445825.a,Education
grid.445826.9,Education
grid.445827.8,Other
grid.445830.e,Education
grid.445831.f,Education
grid.445833.d,Education
grid.445834.a,Education
grid.445835.b,Education
grid.445838.6,Education
grid.445841.8,Education
grid.445842.b,Education
grid.445843.a,Education
grid.445844.d,Education
grid.445847.e,Education
grid.445848.1,Education
grid.445852.a,Education
grid.445853.b,Education
grid.445854.c,Education
grid.445855.d,Education
grid.445856.e,Education
grid.445857.f,Education
grid.445858.0,Education
grid.445866.d,Education
grid.445867.c,Education
grid.445868.3,Education
grid.445869.2,Education
grid.445872.8,Education
grid.445873.9,Education
grid.445875.f,Education
grid.445876.c,Education
grid.445877.d,Education
grid.445878.2,Education
grid.445879.3,Education
grid.445881.4,Education
grid.445882.7,Education
grid.445883.6,Education
grid.445885.0,Education
grid.445887.2,Education
grid.445888.d,Education
grid.445889.c,Education
grid.445891.5,Education
grid.445892.6,Education
grid.445893.7,Other
grid.445894.0,Education
grid.445895.1,Education
grid.445896.2,Education
grid.445898.c,Education
grid.445899.d,Education
grid.445902.e,Education
grid.445903.f,Education
grid.445904.8,Education
grid.445905.9,Education
grid.445907.b,Education
grid.445909.5,Education
grid.445910.d,Education
grid.445911.c,Education
grid.445913.e,Education
grid.445914.9,Education
grid.445916.b,Education
grid.445919.4,Education
grid.445921.f,Education
grid.445922.c,Education
grid.445923.d,Education
grid.445924.a,Education
grid.445925.b,Education
grid.445929.7,Education
grid.445930.f,Education
grid.445931.e,Education
grid.445932.d,Education
grid.445935.a,Education
grid.445936.9,Education
grid.445937.8,Education
grid.445938.7,Education
grid.445939.6,Education
grid.445940.8,Education
grid.445941.9,Education
grid.445943.b,Education
grid.445944.c,Education
grid.445945.d,Education
grid.445946.e,Education
grid.445948.0,Education
grid.445949.1,Education
grid.445950.9,Education
grid.445951.8,Education
grid.445952.b,Education
grid.445954.d,Education
grid.445955.c,Education
grid.445956.f,Education
grid.445957.e,Education
grid.445961.b,Education
grid.445962.8,Education
grid.445964.e,Education
grid.445965.f,Education
grid.445967.d,Education
grid.445968.2,Education
grid.445969.3,Education
grid.445970.b,Education
grid.445971.a,Education
grid.445972.9,Education
grid.445973.8,Education
grid.445974.f,Education
grid.445976.d,Education
grid.445977.c,Education
grid.445978.3,Education
grid.445979.2,Healthcare
grid.445980.4,Education
grid.445982.6,Education
grid.445983.7,Education
grid.445984.0,Education
grid.445985.1,Education
grid.445986.2,Education
grid.445987.3,Education
grid.445988.c,Education
grid.445989.d,Education
grid.445990.5,Education
grid.445991.4,Education
grid.445992.7,Education
grid.445993.6,Education
grid.445994.1,Education
grid.445995.0,Education
grid.445997.2,Education
grid.445998.d,Education
grid.445999.c,Education
grid.446000.6,Education
grid.446001.7,Education
grid.446002.4,Education
grid.446003.5,Education
grid.446004.2,Education
grid.446005.3,Education
grid.446006.0,Education
grid.446008.e,Education
grid.446009.f,Education
grid.446010.7,Education
grid.446011.6,Education
grid.446012.5,Education
grid.446013.4,Healthcare
grid.446015.2,Education
grid.446016.1,Education
grid.446017.0,Education
grid.446018.f,Education
grid.446019.e,Education
grid.446020.4,Education
grid.446021.5,Education
grid.446023.7,Education
grid.446025.1,Education
grid.446026.2,Healthcare
grid.446027.3,Education
grid.446028.c,Education
grid.446029.d,Education
grid.446030.5,Education
grid.446031.4,Education
grid.446033.6,Education
grid.446034.1,Education
grid.446036.3,Education
grid.446037.2,Education
grid.446038.d,Education
grid.446039.c,Education
grid.446040.2,Education
grid.446043.1,Education
grid.446044.6,Education
grid.446045.7,Education
grid.446046.4,Education
grid.446047.5,Education
grid.446048.a,Education
grid.446049.b,Education
grid.446050.3,Education
grid.446052.1,Education
grid.446053.0,Education
grid.446054.7,Education
grid.446055.6,Education
grid.446056.5,Education
grid.446057.4,Education
grid.446058.b,Education
grid.446059.a,Education
grid.446063.3,Education
grid.446064.4,Education
grid.446065.5,Education
grid.446067.7,Education
grid.446068.8,Education
grid.446070.1,Education
grid.446072.3,Education
grid.446073.2,Education
grid.446074.5,Education
grid.446075.4,Education
grid.446076.7,Education
grid.446077.6,Education
grid.446078.9,Education
grid.446080.e,Education
grid.446081.f,Education
grid.446082.c,Education
grid.446083.d,Education
grid.446085.b,Education
grid.446086.8,Education
grid.446087.9,Education
grid.446088.6,Education
grid.446089.7,Education
grid.446090.f,Education
grid.446091.e,Education
grid.446092.d,Other
grid.446093.c,Education
grid.446094.b,Education
grid.446095.a,Education
grid.446097.8,Education
grid.446098.7,Education
grid.446099.6,Education
grid.446100.7,Education
grid.446101.6,Education
grid.446102.5,Education
grid.446103.4,Education
grid.446104.3,Facility
grid.446105.2,Education
grid.446106.1,Education
grid.446108.f,Education
grid.446109.e,Education
grid.446110.6,Education
grid.446111.7,Education
grid.446112.4,Education
grid.446113.5,Education
grid.446114.2,Education
grid.446117.1,Education
grid.446119.f,Education
grid.446120.5,Education
grid.446121.4,Education
grid.446122.7,Education
grid.446123.6,Education
grid.446124.1,Education
grid.446125.0,Education
grid.446126.3,Education
grid.446127.2,Education
grid.446129.c,Education
grid.446133.7,Education
grid.446134.0,Education
grid.446136.2,Education
grid.446139.d,Education
grid.446143.0,Education
grid.446144.7,Education
grid.446145.6,Healthcare
grid.446146.5,Education
grid.446147.4,Education
grid.446150.2,Healthcare
grid.446151.3,Education
grid.446152.0,Education
grid.446153.1,Education
grid.446154.6,Education
grid.446156.4,Education
grid.446157.5,Education
grid.446160.1,Education
grid.446161.0,Education
grid.446162.3,Education
grid.446163.2,Education
grid.446165.4,Education
grid.446166.7,Education
grid.446167.6,Education
grid.446168.9,Education
grid.446169.8,Education
grid.446170.0,Education
grid.446171.1,Education
grid.446172.2,Education
grid.446173.3,Healthcare
grid.446174.4,Education
grid.446175.5,Education
grid.446176.6,Government
grid.446177.7,Education
grid.446178.8,Education
grid.446179.9,Education
grid.446180.f,Education
grid.446181.e,Education
grid.446182.d,Education
grid.446183.c,Education
grid.446184.b,Education
grid.446185.a,Education
grid.446186.9,Education
grid.446187.8,Education
grid.446190.e,Education
grid.446191.f,Education
grid.446193.d,Education
grid.446194.a,Education
grid.446195.b,Education
grid.446196.8,Education
grid.446197.9,Education
grid.446199.7,Education
grid.446200.4,Education
grid.446201.5,Education
grid.446202.6,Education
grid.446203.7,Education
grid.446204.0,Education
grid.446207.3,Education
grid.446208.c,Education
grid.446209.d,Education
grid.446210.5,Education
grid.446211.4,Education
grid.446212.7,Education
grid.446213.6,Education
grid.446214.1,Education
grid.446216.3,Education
grid.446217.2,Education
grid.446218.d,Education
grid.446219.c,Education
grid.446221.7,Education
grid.446222.4,Education
grid.446224.2,Education
grid.446225.3,Education
grid.446226.0,Education
grid.446227.1,Education
grid.446228.e,Education
grid.446229.f,Education
grid.446231.6,Education
grid.446232.5,Education
grid.446233.4,Education
grid.446234.3,Education
grid.446236.1,Education
grid.446237.0,Education
grid.446238.f,Other
grid.446239.e,Education
grid.446242.2,Education
grid.446243.3,Education
grid.446244.4,Education
grid.446246.6,Education
grid.446247.7,Education
grid.446248.8,Education
grid.446249.9,Education
grid.446250.1,Education
grid.446251.0,Education
grid.446252.3,Education
grid.446253.2,Other
grid.446254.5,Healthcare
grid.446257.6,Education
grid.446260.2,Education
grid.446261.3,Education
grid.446263.1,Education
grid.446264.6,Education
grid.446265.7,Education
grid.446266.4,Education
grid.446267.5,Education
grid.446268.a,Education
grid.446269.b,Education
grid.446270.3,Education
grid.446273.0,Education
grid.446275.6,Education
grid.446276.5,Education
grid.446277.4,Education
grid.446278.b,Education
grid.446280.c,Education
grid.446282.e,Education
grid.446283.f,Education
grid.446284.8,Education
grid.446285.9,Education
grid.446286.a,Education
grid.446287.b,Education
grid.446288.4,Education
grid.446289.5,Education
grid.446290.d,Education
grid.446292.f,Education
grid.446293.e,Education
grid.446294.9,Education
grid.446296.b,Education
grid.446297.a,Education
grid.446298.5,Education
grid.446299.4,Education
grid.446300.5,Education
grid.446301.4,Education
grid.446302.7,Education
grid.446304.1,Education
grid.446305.0,Education
grid.446306.3,Education
grid.446307.2,Education
grid.446308.d,Education
grid.446309.c,Education
grid.446310.4,Education
grid.446312.6,Education
grid.446313.7,Education
grid.446314.0,Education
grid.446315.1,Education
grid.446316.2,Education
grid.446317.3,Education
grid.446318.c,Education
grid.446319.d,Education
grid.446320.7,Education
grid.446322.5,Education
grid.446323.4,Archive
grid.446324.3,Nonprofit
grid.446325.2,Archive
grid.446326.1,Archive
grid.446327.0,Archive
grid.446328.f,Archive
grid.446329.e,Archive
grid.446330.6,Archive
grid.446331.7,Archive
grid.446332.4,Archive
grid.446333.5,Nonprofit
grid.446334.2,Archive
grid.446335.3,Nonprofit
grid.446336.0,Nonprofit
grid.446337.1,Facility
grid.446338.e,Archive
grid.446339.f,Archive
grid.446340.1,Government
grid.446341.0,Archive
grid.446342.3,Archive
grid.446343.2,Archive
grid.446344.5,Archive
grid.446345.4,Nonprofit
grid.446346.7,Archive
grid.446347.6,Education
grid.446348.9,Archive
grid.446349.8,Government
grid.446350.0,Archive
grid.446351.1,Archive
grid.446352.2,Education
grid.446353.3,Archive
grid.446354.4,Archive
grid.446355.5,Archive
grid.446356.6,Education
grid.446357.7,Archive
grid.446358.8,Nonprofit
grid.446359.9,Archive
grid.446360.3,Government
grid.446361.2,Nonprofit
grid.446362.1,Archive
grid.446363.0,Nonprofit
grid.446364.7,Archive
grid.446365.6,Archive
grid.446366.5,Archive
grid.446367.4,Other
grid.446368.b,Nonprofit
grid.446369.a,Nonprofit
grid.446370.2,Archive
grid.446371.3,Healthcare
grid.446372.0,Archive
grid.446373.1,Archive
grid.446374.6,Archive
grid.446375.7,Archive
grid.446376.4,Nonprofit
grid.446377.5,Archive
grid.446378.a,Archive
grid.446379.b,Archive
grid.446380.d,Archive
grid.446381.c,Education
grid.446382.f,Archive
grid.446383.e,Archive
grid.446384.9,Education
grid.446385.8,Archive
grid.446386.b,Archive
grid.446387.a,Archive
grid.446388.5,Education
grid.446389.4,Nonprofit
grid.446390.c,Nonprofit
grid.446391.d,Nonprofit
grid.446392.e,Other
grid.446393.f,Other
grid.446394.8,Archive
grid.446395.9,Archive
grid.446396.a,Archive
grid.446397.b,Education
grid.446398.4,Education
grid.446399.5,Education
grid.446400.2,Archive
grid.446401.3,Company
grid.446402.0,Other
grid.446403.1,Archive
grid.446404.6,Nonprofit
grid.446405.7,Archive
grid.446406.4,Archive
grid.446407.5,Nonprofit
grid.446408.a,Archive
grid.446409.b,Other
grid.446410.3,Nonprofit
grid.446411.2,Nonprofit
grid.446412.1,Archive
grid.446413.0,Nonprofit
grid.446414.7,Nonprofit
grid.446415.6,Archive
grid.446416.5,Nonprofit
grid.446417.4,Archive
grid.446418.b,Archive
grid.446420.0,Archive
grid.446421.1,Nonprofit
grid.446422.2,Nonprofit
grid.446423.3,Education
grid.446424.4,Other
grid.446425.5,Government
grid.446426.6,Nonprofit
grid.446427.7,Nonprofit
grid.446428.8,Nonprofit
grid.446429.9,Archive
grid.446430.1,Archive
grid.446431.0,Education
grid.446433.2,Nonprofit
grid.446434.5,Nonprofit
grid.446435.4,Education
grid.446436.7,Archive
grid.446437.6,Other
grid.446438.9,Archive
grid.446439.8,Archive
grid.446440.6,Archive
grid.446441.7,Archive
grid.446442.4,Other
grid.446443.5,Archive
grid.446444.2,Government
grid.446445.3,Nonprofit
grid.446446.0,Archive
grid.446447.1,Nonprofit
grid.446448.e,Education
grid.446449.f,Archive
grid.446450.7,Other
grid.446451.6,Archive
grid.446452.5,Facility
grid.446453.4,Archive
grid.446454.3,Government
grid.446455.2,Education
grid.446456.1,Other
grid.446457.0,Other
grid.446458.f,Education
grid.446459.e,Nonprofit
grid.446460.4,Nonprofit
grid.446461.5,Other
grid.446462.6,Nonprofit
grid.446463.7,Archive
grid.446464.0,Other
grid.446465.1,Archive
grid.446466.2,Nonprofit
grid.446467.3,Nonprofit
grid.446468.c,Archive
grid.446469.d,Archive
grid.446470.5,Nonprofit
grid.446471.4,Archive
grid.446472.7,Nonprofit
grid.446473.6,Archive
grid.446474.1,Archive
grid.446475.0,Education
grid.446476.3,Archive
grid.446477.2,Government
grid.446478.d,Nonprofit
grid.446479.c,Other
grid.446480.a,Nonprofit
grid.446481.b,Other
grid.446482.8,Archive
grid.446483.9,Archive
grid.446484.e,Other
grid.446485.f,Archive
grid.446486.c,Archive
grid.446487.d,Archive
grid.446488.2,Archive
grid.446489.3,Other
grid.446490.b,Archive
grid.446491.a,Other
grid.446492.9,Archive
grid.446493.8,Nonprofit
grid.446494.f,Education
grid.446495.e,Education
grid.446496.d,Nonprofit
